Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome_log,TotalWorkingYears_log,YearsPerCompany,Attrition_Yes,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
41,267,10,2,1,599,4,56,3,2,4,6230,13430,7,14,3,4,80,0,16,3,3,14,3,1,10,8.737292112544221,2.833213344056216,2.2857142857142856,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
35,619,1,3,1,600,2,85,3,2,3,4717,18659,9,11,3,3,80,0,15,2,3,11,9,6,9,8.45914025996762,2.772588722239781,1.6666666666666667,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
40,302,6,3,1,601,2,75,3,4,3,13237,20364,7,15,3,3,80,0,22,3,3,20,6,5,13,9.490846760678869,3.1354942159291497,3.142857142857143,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
39,443,8,1,1,602,3,48,3,1,3,3755,17872,1,11,3,1,80,1,8,3,3,8,3,0,7,8.231109840328154,2.19722457733622,8.0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
31,828,2,1,1,604,2,77,3,2,4,6582,8346,4,13,3,3,80,0,10,2,4,6,5,0,5,8.792245847467877,2.3978952727983707,2.5,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
42,319,24,3,1,605,4,56,3,3,1,7406,6950,1,21,4,4,80,1,10,5,2,10,9,5,8,8.91018077801329,2.3978952727983707,10.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True
45,561,2,3,1,606,4,61,3,2,2,4805,16177,0,19,3,2,80,1,9,3,4,8,7,3,7,8.477620416296414,2.302585092994046,9.0,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
26,426,17,4,1,608,2,58,3,1,3,2741,22808,0,11,3,2,80,1,8,2,2,7,7,1,0,7.91644286012226,2.19722457733622,8.0,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
29,232,19,3,1,611,4,34,3,2,4,4262,22645,4,12,3,2,80,2,8,2,4,3,2,1,2,8.35772841676521,2.19722457733622,2.0,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
33,922,1,5,1,612,1,95,4,4,3,16184,22578,4,19,3,3,80,1,10,2,3,6,1,0,5,9.691840166360343,2.3978952727983707,2.5,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
31,688,7,3,1,613,3,44,2,3,4,11557,25291,9,21,4,3,80,1,10,3,2,5,4,0,1,9.355133116877724,2.3978952727983707,1.1111111111111112,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
18,1306,5,3,1,614,2,69,3,1,2,1878,8059,1,14,3,4,80,0,0,3,3,0,0,0,0,7.538494999413465,0.0,0.0,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True
40,1094,28,3,1,615,3,58,1,3,1,10932,11373,3,15,3,3,80,1,20,2,3,1,0,0,1,9.299541017434484,3.044522437723423,6.666666666666667,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
41,509,2,4,1,616,1,62,2,2,3,6811,2112,2,17,3,1,80,0,10,3,3,8,7,0,7,8.826441041782578,2.3978952727983707,5.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
26,775,29,2,1,618,1,45,3,2,3,4306,4267,5,12,3,1,80,2,8,5,3,0,0,0,0,8.36799688505411,2.19722457733622,1.6,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
35,195,1,3,1,620,1,80,3,2,3,4859,6698,1,16,3,4,80,0,5,3,3,5,4,0,3,8.48879371689454,1.791759469228055,5.0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
34,258,21,4,1,621,4,74,4,2,4,5337,19921,1,12,3,4,80,0,10,3,3,10,7,5,7,8.58260632996447,2.3978952727983707,10.0,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
26,471,24,3,1,622,3,66,1,1,4,2340,23213,1,18,3,2,80,0,1,3,1,1,0,0,0,7.75833346749091,0.6931471805599453,1.0,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True
37,799,1,3,1,623,2,59,3,3,4,7491,23848,4,17,3,4,80,0,12,3,4,6,5,1,2,8.921591063563978,2.5649493574615367,3.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
46,1034,18,1,1,624,1,86,3,3,3,10527,8984,5,11,3,4,80,0,28,3,2,2,2,1,2,9.261793653565098,3.367295829986474,5.6,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41,1276,2,5,1,625,2,91,3,4,1,16595,5626,7,16,3,2,80,1,22,2,3,18,16,11,8,9.71691698145276,3.1354942159291497,3.142857142857143,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
37,142,9,4,1,626,1,69,3,3,2,8834,24666,1,13,3,4,80,1,9,6,3,9,5,7,7,9.086476384753796,2.302585092994046,9.0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
52,956,6,2,1,630,4,78,3,2,1,5577,22087,3,12,3,2,80,2,18,3,3,10,9,6,9,8.626585568187433,2.9444389791664403,6.0,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
32,1474,11,4,1,631,4,60,4,2,3,4707,23914,8,12,3,4,80,0,6,2,3,4,2,1,2,8.457018468380168,1.9459101490553128,0.75,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
24,535,24,3,1,632,4,38,3,1,4,2400,5530,0,13,3,3,80,2,3,3,3,2,2,2,1,7.783640596221253,1.3862943611198906,3.0,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False
38,1495,10,3,1,634,3,76,3,2,3,9824,22174,3,19,3,3,80,1,18,4,3,1,0,0,0,9.19268543673746,2.9444389791664403,6.0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
37,446,1,4,1,635,2,65,3,2,2,6447,15701,6,12,3,2,80,1,8,2,2,6,5,4,3,8.771525284186465,2.19722457733622,1.3333333333333333,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
49,1245,18,4,1,638,4,58,2,5,3,19502,2125,1,17,3,3,80,1,31,5,3,31,9,0,9,9.878323578872578,3.4657359027997265,31.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
24,691,23,3,1,639,2,89,4,1,4,2725,21630,1,11,3,2,80,2,6,3,3,6,5,1,4,7.910590612256477,1.9459101490553128,6.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
26,703,28,2,1,641,1,66,3,2,2,6272,7428,1,20,4,4,80,2,6,5,4,5,3,1,4,8.744009988096744,1.9459101490553128,6.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
24,823,17,2,1,643,4,94,2,1,2,2127,9100,1,21,4,4,80,1,1,2,3,1,0,0,0,7.662937850461535,0.6931471805599453,1.0,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
50,1246,3,3,1,644,1,99,3,5,2,18200,7999,1,11,3,3,80,1,32,2,3,32,5,10,7,9.809231816610408,3.49650756146648,32.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
25,622,13,1,1,645,2,40,3,1,3,2096,26376,1,11,3,3,80,0,7,1,3,7,4,0,6,7.64826303090192,2.079441541679836,7.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False
24,1287,7,3,1,647,1,55,3,1,3,2886,14168,1,16,3,4,80,1,6,4,3,6,3,1,2,7.967973179662935,1.9459101490553128,6.0,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
30,448,12,4,1,648,2,74,2,1,1,2033,14470,1,18,3,3,80,1,1,2,4,1,0,0,0,7.617759576608505,0.6931471805599453,1.0,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
34,254,1,2,1,649,2,83,2,1,4,3622,22794,1,13,3,4,80,1,6,3,3,6,5,1,3,8.195057690895077,1.9459101490553128,6.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
31,1365,13,4,1,650,2,46,3,2,1,4233,11512,2,17,3,3,80,0,9,2,1,3,1,1,2,8.350902451694811,2.302585092994046,4.5,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
35,538,25,2,1,652,1,54,2,2,4,3681,14004,4,14,3,4,80,0,9,3,3,3,2,0,2,8.211211361793023,2.302585092994046,2.25,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
31,525,6,4,1,653,1,66,4,2,4,5460,6219,4,22,4,4,80,2,13,4,4,7,7,5,7,8.605387202152153,2.6390573296152584,3.25,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
27,798,6,4,1,655,1,66,2,1,3,2187,5013,0,12,3,3,80,2,6,5,2,5,3,0,3,7.690743163541872,1.9459101490553128,6.0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
37,558,2,3,1,656,4,75,3,2,3,9602,3010,4,11,3,3,80,1,17,3,2,3,0,1,0,9.169830828637972,2.8903717578961645,4.25,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
20,959,1,3,1,657,4,83,2,1,2,2836,11757,1,13,3,4,80,0,1,0,4,1,0,0,0,7.950502434808851,0.6931471805599453,1.0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
42,622,2,4,1,659,3,81,3,2,4,4089,5718,1,13,3,2,80,2,10,4,3,10,2,2,2,8.316300249036848,2.3978952727983707,10.0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
43,782,6,4,1,661,2,50,2,4,4,16627,2671,4,14,3,3,80,1,21,3,2,1,0,0,0,9.718843300372528,3.091042453358316,5.25,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
38,362,1,1,1,662,3,43,3,1,1,2619,14561,3,17,3,4,80,0,8,3,2,0,0,0,0,7.8709295967551425,2.19722457733622,2.6666666666666665,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
43,1001,9,5,1,663,4,72,3,2,3,5679,19627,3,13,3,2,80,1,10,3,3,8,7,4,7,8.644706511715198,2.3978952727983707,3.3333333333333335,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True
48,1236,1,4,1,664,4,40,2,4,1,15402,17997,7,11,3,1,80,1,21,3,1,3,2,0,2,9.642317574624458,3.091042453358316,3.0,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
44,1112,1,4,1,665,1,50,2,2,3,5985,26894,4,11,3,2,80,0,10,1,4,2,2,0,2,8.697178688412643,2.3978952727983707,2.5,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
34,204,14,3,1,666,3,31,3,1,3,2579,2912,1,18,3,4,80,2,8,3,3,8,2,0,6,7.855544677915663,2.19722457733622,8.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
27,1420,2,1,1,667,3,85,3,1,1,3041,16346,0,11,3,2,80,1,5,3,3,4,3,0,2,8.020270472819238,1.791759469228055,5.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
21,1343,22,1,1,669,3,49,3,1,3,3447,24444,1,11,3,3,80,0,3,2,3,3,2,1,2,8.145549631783584,1.3862943611198906,3.0,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
44,1315,3,4,1,671,4,35,3,5,4,19513,9358,4,12,3,1,80,1,26,2,4,2,2,0,1,9.878887435667895,3.295836866004329,6.5,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
22,604,6,1,1,675,1,69,3,1,3,2773,12145,0,20,4,4,80,0,3,3,3,2,2,2,2,7.928045600874777,1.3862943611198906,3.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
33,1216,8,4,1,677,3,39,3,2,3,7104,20431,0,12,3,4,80,0,6,3,3,5,0,1,2,8.868554040531201,1.9459101490553128,6.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
32,646,9,4,1,679,1,92,3,2,4,6322,18089,1,12,3,4,80,1,6,2,2,6,4,0,5,8.751949058058614,1.9459101490553128,6.0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
30,160,3,3,1,680,3,71,3,1,3,2083,22653,1,20,4,3,80,1,1,2,3,1,0,0,0,7.642044402873258,0.6931471805599453,1.0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
53,238,1,1,1,682,4,34,3,2,1,8381,7507,7,20,4,4,80,0,18,2,4,14,7,8,10,9.033841828485016,2.9444389791664403,2.5714285714285716,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
34,1397,1,5,1,683,2,42,3,1,4,2691,7660,1,12,3,4,80,1,10,4,2,10,9,8,8,7.898039690764619,2.3978952727983707,10.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
45,306,26,4,1,684,1,100,3,2,1,4286,5630,2,14,3,4,80,2,5,4,3,1,1,0,0,8.363342466597977,1.791759469228055,2.5,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
26,991,6,3,1,686,3,71,3,1,4,2659,17759,1,13,3,3,80,1,3,2,3,3,2,0,2,7.886081401775745,1.3862943611198906,3.0,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
37,482,3,3,1,689,3,36,3,3,3,9434,9606,1,15,3,3,80,1,10,2,3,10,7,7,8,9.152181457802651,2.3978952727983707,10.0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
29,1176,3,2,1,690,2,62,3,2,3,5561,3487,1,14,3,1,80,1,6,5,2,6,0,1,2,8.62371303479391,1.9459101490553128,6.0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
35,1017,6,4,1,691,2,82,1,2,4,6646,19368,1,13,3,2,80,0,17,3,3,17,11,11,8,8.801920904041582,2.8903717578961645,17.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
33,1296,6,3,1,692,3,30,3,2,4,7725,5335,3,23,4,3,80,1,15,2,1,13,11,4,7,8.952346543226227,2.772588722239781,5.0,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
54,397,19,4,1,698,3,88,3,3,2,10725,6729,2,15,3,3,80,1,16,1,4,9,7,7,1,9.280425979542873,2.833213344056216,8.0,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
36,913,9,2,1,699,2,48,2,2,2,8847,13934,2,11,3,3,80,1,13,2,3,3,2,0,2,9.087946723762116,2.6390573296152584,6.5,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
27,1115,3,4,1,700,1,54,2,1,4,2045,15174,0,13,3,4,80,0,5,0,3,4,2,1,1,7.6236419465115715,1.791759469228055,5.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
20,1362,10,1,1,701,4,32,3,1,3,1009,26999,1,11,3,4,80,0,1,5,3,1,0,1,1,6.917705609835305,0.6931471805599453,1.0,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
33,1076,3,3,1,702,1,70,3,1,1,3348,3164,1,11,3,1,80,0,10,3,3,10,8,9,7,8.116417072794205,2.3978952727983707,10.0,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True
35,727,3,3,1,704,3,41,2,1,3,1281,16900,1,18,3,3,80,2,1,3,3,1,0,0,0,7.156176637480615,0.6931471805599453,1.0,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
23,885,4,3,1,705,1,58,4,1,1,2819,8544,2,16,3,1,80,1,5,3,4,3,2,0,2,7.944492163932159,1.791759469228055,2.5,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
25,810,8,3,1,707,4,57,4,2,2,4851,15678,0,22,4,3,80,1,4,4,3,3,2,1,2,8.48714627006394,1.6094379124341005,4.0,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
38,243,7,4,1,709,4,46,2,2,4,4028,7791,0,20,4,1,80,0,8,2,3,7,7,0,5,8.301273485191347,2.19722457733622,8.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
29,806,1,4,1,710,2,76,1,1,4,2720,18959,1,18,3,4,80,1,10,5,3,10,7,2,8,7.908754738783246,2.3978952727983707,10.0,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
48,817,2,1,1,712,2,56,4,2,2,8120,18597,3,12,3,4,80,0,12,3,3,2,2,2,2,9.002208578282412,2.5649493574615367,4.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
27,1410,3,1,1,714,4,71,4,2,4,4647,16673,1,20,4,2,80,2,6,3,3,6,5,0,4,8.444192298531748,1.9459101490553128,6.0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
37,1225,10,2,1,715,4,80,4,1,4,4680,15232,3,17,3,1,80,0,4,2,3,1,0,0,0,8.45126704130007,1.6094379124341005,1.3333333333333333,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
